Date,home.name,away.name,home.number,away.number,round,period,home.score,away.score,home.goals,home.behinds,away.goals,away.behinds,Home.Odds,Away.Odds,Bookmakers.Surveyed,Home.Odds.Open,Home.Odds.Min,Home.Odds.Max,Home.Odds.Close,Away.Odds.Open,Away.Odds.Min,Away.Odds.Max,Away.Odds.Close,Home.Line.Open,Home.Line.Min,Home.Line.Max,Home.Line.Close,Away.Line.Open,Away.Line.Min,Away.Line.Max,Away.Line.Close,Home.Line.Odds.Open,Home.Line.Odds.Min,Home.Line.Odds.Max,Home.Line.Odds.Close,Away.Line.Odds.Open,Away.Line.Odds.Min,Away.Line.Odds.Max,Away.Line.Odds.Close,Total.Score.Open,Total.Score.Min,Total.Score.Max,Total.Score.Close,Total.Score.Over.Open,Total.Score.Over.Min,Total.Score.Over.Max,Total.Score.Over.Close,Total.Score.Under.Open,Total.Score.Under.Min,Total.Score.Under.Max,Total.Score.Under.Close
2019-05-04,ME,HW,11,10,7,30,79,74,11,13,11,8,2.18,1.68,9,1.72,1.72,2.25,2.25,2.15,1.68,2.15,1.68,-4.5,-4.5,6.5,6.5,4.5,-6.5,4.5,-6.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,167.5,161.5,167.5,161.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91
2019-05-03,CW,PA,4,13,7,30,108,69,15,18,10,9,1.31,3.47,9,1.31,1.28,1.38,1.28,3.5,3.1,3.85,3.85,-21.5,-23.5,-17.5,-22.5,21.5,17.5,23.5,22.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,164.5,164.5,167.5,167.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-04-28,GE,WC,8,18,6,29,104,46,15,14,7,4,1.31,3.4,9,1.62,1.3,1.62,1.3,2.3,2.3,3.7,3.7,-7.5,-23.5,-7.5,-23.5,7.5,7.5,23.5,23.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,165.5,160.5,165.5,161.5,1.89,1.89,1.89,1.91,1.89,1.89,1.89,1.91
2019-04-28,HW,CA,10,3,6,29,93,88,13,15,13,10,1.31,3.36,9,1.19,1.19,1.38,1.3,4.8,3.2,4.8,3.7,-30.5,-30.5,-18.5,-21.5,30.5,18.5,30.5,21.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,163.5,163.5,165.5,163.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-04-27,FR,WB,6,17,6,29,88,69,13,10,9,15,1.42,2.84,9,1.65,1.38,1.65,1.44,2.25,2.25,3.1,2.9,-6.5,-18.5,-6.5,-15.5,6.5,6.5,18.5,15.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,165.5,164.5,166.5,166.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-04-27,SY,GW,16,9,6,29,79,120,12,7,18,12,2.97,1.39,9,2.55,2.25,3.2,3.2,1.52,1.38,1.65,1.38,11.5,8.5,18.5,18.5,-11.5,-18.5,-8.5,-18.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,164.5,161.5,164.5,161.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91
2019-04-27,SK,AD,15,1,6,29,68,97,10,8,15,7,1.8,2.01,8,2.35,1.8,2.35,1.8,1.6,1.6,2.05,2.05,8.5,-2.5,8.5,-2.5,-8.5,-8.5,2.5,2.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,168.5,168.5,169.5,168.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-04-27,GC,BL,7,2,6,29,62,111,9,8,16,15,2.91,1.4,9,2.8,2.45,3.1,3,1.44,1.4,1.56,1.42,15.5,10.5,17.5,17.5,-15.5,-17.5,-10.5,-17.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,174.5,170.5,174.5,170.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91
2019-04-26,PA,NM,13,12,6,29,88,72,12,16,11,6,1.25,3.99,9,1.5,1.22,1.5,1.24,2.6,2.6,4.5,4.25,-12.5,-27.5,-12.5,-26.5,12.5,12.5,27.5,26.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,173.5,169.5,173.5,169.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91
2019-04-25,ES,CW,5,4,6,29,69,73,10,9,10,13,2.53,1.52,9,2.75,2.3,2.75,2.62,1.45,1.45,1.63,1.52,14.5,8.5,14.5,12.5,-14.5,-14.5,-8.5,-12.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,168.5,168.5,176.5,175.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-04-24,RI,ME,14,11,6,29,85,42,12,13,6,6,1.48,2.64,8,1.72,1.38,1.72,1.5,2.15,2.15,3.1,2.68,-4.5,-16.5,-4.5,-13.5,4.5,4.5,16.5,13.5,1.91,1.82,1.91,1.91,1.91,1.91,2,1.91,166.5,166.5,173.5,173.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-04-22,HW,GE,10,8,5,28,90,113,13,12,17,11,2.65,1.48,9,2.55,2.4,2.9,2.68,1.52,1.42,1.58,1.5,11.5,9.5,15.5,12.5,-11.5,-15.5,-9.5,-12.5,1.9,1.91,1.91,1.91,1.9,1.91,1.91,1.91,166.5,162.5,166.5,163.5,1.89,1.89,1.89,1.91,1.89,1.89,1.89,1.91
2019-04-21,AD,GC,1,7,5,28,119,46,18,11,6,10,1.18,4.82,9,1.09,1.09,1.21,1.19,7.5,4.5,7.5,5,-40.5,-40.5,-27.5,-34.5,40.5,27.5,40.5,34.5,1.9,1.9,1.91,1.91,1.9,1.91,1.91,1.91,143.5,143.5,159.5,159.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-04-21,WB,CA,17,3,5,28,57,101,7,15,15,11,1.36,3.14,9,1.38,1.38,1.42,1.38,3.1,3,3.2,3.2,-17.5,-19.5,-16.5,-19.5,17.5,16.5,19.5,19.5,1.9,1.91,1.91,1.91,1.9,1.91,1.91,1.91,155.5,155.5,160.5,160.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-04-20,RI,SY,14,16,5,28,89,67,13,11,10,7,1.45,2.75,9,1.82,1.42,1.82,1.48,2,2,2.9,2.75,-2.5,-16.5,-2.5,-13.5,2.5,2.5,16.5,13.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,165.5,165.5,169.5,169.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-04-20,ME,SK,11,15,5,28,55,95,7,13,15,5,1.42,2.88,8,1.23,1.23,1.45,1.45,4.2,2.8,4.2,2.85,-25.5,-25.5,-15.5,-15.5,25.5,15.5,25.5,15.5,1.9,1.9,1.91,1.91,1.9,1.91,1.91,1.91,164.5,164.5,173.5,173.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-04-20,GW,FR,9,6,5,28,82,106,11,16,16,10,1.14,5.57,9,1.17,1.12,1.2,1.13,5.25,4.6,6.5,6.5,-30.5,-37.5,-30.5,-35.5,30.5,30.5,37.5,35.5,1.9,1.91,1.91,1.91,1.9,1.9,1.91,1.91,154.5,154.5,163.5,163.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-04-19,WC,PA,18,13,5,28,53,95,8,5,13,17,1.25,3.89,9,1.2,1.2,1.3,1.3,4.6,3.7,4.6,3.7,-29.5,-30.5,-22.5,-22.5,29.5,22.5,30.5,22.5,1.9,1.91,1.91,1.91,1.9,1.91,1.91,1.91,150.5,146.5,155.5,147.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91
2019-04-19,NM,ES,12,5,5,28,58,116,7,16,17,14,2.19,1.67,9,2.35,2.15,2.55,2.22,1.6,1.52,1.72,1.7,8.5,5.5,11.5,5.5,-8.5,-11.5,-5.5,-5.5,1.9,1.91,1.91,1.91,1.9,1.91,1.91,1.91,172.5,172.5,179.5,179.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-04-18,BL,CW,2,4,5,28,61,123,8,13,18,15,2.25,1.64,9,2.4,2.25,2.45,2.25,1.58,1.56,1.68,1.68,9.5,7.5,10.5,7.5,-9.5,-10.5,-7.5,-7.5,1.9,1.91,1.91,1.91,1.9,1.91,1.91,1.91,162.5,162.5,173.5,173.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-04-14,SK,HW,15,10,4,27,74,69,10,14,10,9,2.64,1.47,8,3.25,2.62,3.25,2.62,1.35,1.35,1.52,1.52,19.5,12.5,19.5,12.5,-19.5,-19.5,-12.5,-12.5,1.9,1.91,1.9,1.91,1.9,1.9,1.91,1.91,169.5,169.5,170.5,170.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-04-14,GC,CA,7,3,4,27,59,57,8,11,8,9,1.71,2.13,9,1.85,1.56,2.05,1.7,1.97,1.78,2.45,2.22,-1.5,-10.5,3.5,-5.5,1.5,-3.5,10.5,5.5,1.9,1.91,1.9,1.91,1.9,1.9,1.91,1.91,158.5,158.5,161.5,160.5,1.89,1.89,1.89,1.91,1.89,1.89,1.89,1.91
2019-04-13,WC,FR,18,6,4,27,69,56,10,9,7,14,1.12,6.03,9,1.31,1.12,1.31,1.12,3.5,3.5,6.75,6.75,-23.5,-38.5,-23.5,-38.5,23.5,23.5,38.5,38.5,1.9,1.91,1.9,1.91,1.9,1.9,1.91,1.91,158.5,158.5,164.5,164.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-04-13,NM,AD,12,1,4,27,71,59,9,17,8,11,1.84,1.95,9,2.35,1.83,2.45,1.83,1.6,1.56,2.02,2.02,8.5,-2.5,9.5,-2.5,-8.5,-9.5,2.5,2.5,1.9,1.91,1.9,1.91,1.9,1.9,1.91,1.91,181.5,181.5,181.5,181.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-04-13,PA,RI,13,14,4,27,92,99,14,8,15,9,1.29,3.6,9,1.91,1.28,1.91,1.28,1.91,1.91,3.85,3.85,1.5,-25.5,1.5,-24.5,-1.5,-1.5,25.5,24.5,1.87,1.91,1.87,1.91,1.95,1.95,1.91,1.91,167.5,167.5,169.5,168.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-04-13,ES,BL,5,2,4,27,112,65,17,10,9,11,1.75,2.07,9,1.75,1.7,1.91,1.72,2.1,1.91,2.18,2.18,-3.5,-6.5,-1.5,-5.5,3.5,1.5,6.5,5.5,1.93,1.93,1.95,1.91,1.89,1.87,1.89,1.91,186.5,185.5,187.5,185.5,1.87,1.91,1.89,1.91,1.91,1.91,1.89,1.91
2019-04-13,GE,GW,8,9,4,27,75,79,11,9,11,13,1.43,2.79,9,1.35,1.33,1.45,1.45,3.25,2.8,3.35,2.85,-18.5,-20.5,-15.5,-15.5,18.5,15.5,20.5,15.5,1.9,1.9,1.91,1.91,1.9,1.9,1.9,1.91,163.5,163.5,168.5,168.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-04-12,CW,WB,4,17,4,27,78,64,11,12,9,10,1.28,3.68,9,1.21,1.18,1.3,1.3,4.5,3.7,5,3.7,-27.5,-32.5,-22.5,-22.5,27.5,22.5,32.5,22.5,1.9,1.9,1.91,1.91,1.9,1.91,1.91,1.91,168.5,168.5,172.5,171.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-04-11,SY,ME,16,11,4,27,78,100,11,12,15,10,1.71,2.13,9,1.91,1.65,1.91,1.77,1.91,1.91,2.25,2.1,-1.5,-6.5,-1.5,-3.5,1.5,1.5,6.5,3.5,1.95,1.91,1.95,1.91,1.87,1.87,1.91,1.91,165.5,165.5,165.5,165.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-04-07,FR,SK,6,15,3,26,71,66,11,5,9,12,1.37,3.1,8,1.23,1.23,1.44,1.4,4.2,2.8,4.2,3.1,-27.5,-27.5,-14.5,-17.5,27.5,14.5,27.5,17.5,1.9,1.9,1.91,1.91,1.9,1.91,1.91,1.91,165.5,165.5,168.5,168.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-04-07,HW,NM,10,12,3,26,87,71,13,9,10,11,1.51,2.57,9,1.44,1.44,1.56,1.56,2.8,2.5,2.85,2.5,-14.5,-16.5,-11.5,-11.5,14.5,11.5,16.5,11.5,1.9,1.91,1.91,1.91,1.9,1.91,1.91,1.91,177.5,177.5,180.5,180.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-04-07,WB,GC,17,7,3,26,68,73,9,14,10,13,1.19,4.75,9,1.13,1.13,1.2,1.19,6,4.6,6,5,-37.5,-37.5,-30.5,-31.5,37.5,30.5,37.5,31.5,1.9,1.9,1.91,1.91,1.9,1.91,1.91,1.91,168.5,168.5,170.5,170.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-04-06,BL,PA,2,13,3,26,107,90,16,11,13,12,1.6,2.33,9,1.82,1.6,1.82,1.6,2,2,2.4,2.4,-2.5,-9.5,-2.5,-8.5,2.5,2.5,9.5,8.5,1.9,1.91,1.91,1.91,1.9,1.9,1.91,1.91,173.5,173.5,178.5,178.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-04-06,CW,WC,4,18,3,26,76,98,11,10,15,8,1.38,3.05,9,1.5,1.36,1.5,1.36,2.6,2.6,3.3,3.3,-12.5,-19.5,-12.5,-19.5,12.5,12.5,19.5,19.5,1.9,1.91,1.9,1.91,1.9,1.9,1.91,1.91,166.5,164.5,166.5,165.5,1.89,1.89,1.89,1.91,1.89,1.89,1.89,1.91
2019-04-06,GW,RI,9,14,3,26,125,76,19,11,10,16,1.53,2.54,9,2,1.5,2,1.5,1.82,1.82,2.68,2.68,2.5,-13.5,2.5,-13.5,-2.5,-2.5,13.5,13.5,1.9,1.91,1.9,1.91,1.9,1.9,1.91,1.91,164.5,162.5,166.5,166.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-04-06,CA,SY,3,16,3,26,74,93,10,14,14,9,2.73,1.46,9,3.85,2.5,3.85,2.8,1.27,1.27,1.56,1.47,23.5,10.5,23.5,14.5,-23.5,-23.5,-10.5,-14.5,1.9,1.91,1.91,1.91,1.9,1.9,1.91,1.91,166.5,165.5,167.5,165.5,1.89,1.91,1.91,1.91,1.89,1.91,1.91,1.91
2019-04-05,ME,ES,11,5,3,26,112,130,18,4,20,10,1.45,2.78,9,1.44,1.4,1.52,1.47,2.8,2.6,3,2.8,-14.5,-16.5,-12.5,-15.5,14.5,12.5,16.5,15.5,1.9,1.91,1.91,1.91,1.9,1.91,1.91,1.91,171.5,169.5,171.5,170.5,1.89,1.89,1.89,1.91,1.89,1.89,1.89,1.91
2019-04-04,AD,GE,1,8,3,26,75,99,10,15,14,15,2.04,1.78,8,1.54,1.52,2.1,2.1,2.5,1.77,2.55,1.77,-10.5,-11.5,3.5,3.5,10.5,-3.5,11.5,-3.5,1.9,1.91,1.91,1.91,1.9,1.91,1.91,1.91,169.5,166.5,169.5,169.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91
2019-03-31,GC,FR,7,6,2,25,61,58,7,19,8,10,3.02,1.39,9,4.2,3,4.2,3.1,1.23,1.23,1.42,1.4,26.5,17.5,26.5,17.5,-26.5,-26.5,-17.5,-17.5,1.9,1.91,1.9,1.91,1.9,1.9,1.91,1.91,176.5,172.5,178.5,172.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91
2019-03-31,HW,WB,10,17,2,25,87,106,13,9,16,10,1.4,2.96,9,1.44,1.36,1.44,1.4,2.8,2.8,3.2,3.1,-17.5,-19.5,-16.5,-19.5,17.5,16.5,19.5,19.5,1.9,1.91,1.91,1.91,1.9,1.91,1.91,1.91,176.5,168.5,176.5,168.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91
2019-03-31,NM,BL,12,2,2,25,87,107,13,9,16,11,1.81,2,9,1.82,1.82,1.91,1.85,2,1.91,2,2,-2.5,-2.5,-1.5,-2.5,2.5,1.5,2.5,2.5,1.9,1.9,1.97,1.91,1.9,1.85,1.91,1.91,188.5,185.5,188.5,185.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91
2019-03-30,WC,GW,18,9,2,25,104,52,16,8,7,10,1.48,2.68,9,1.42,1.38,1.48,1.45,2.9,2.65,3.1,2.85,-15.5,-18.5,-12.5,-14.5,15.5,12.5,18.5,14.5,1.9,1.93,1.93,1.91,1.9,1.89,1.89,1.91,173.5,164.5,173.5,164.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91
2019-03-30,GE,ME,8,11,2,25,126,46,20,6,6,10,1.57,2.41,9,1.56,1.52,1.6,1.58,2.45,2.35,2.55,2.45,-9.5,-11.5,-9.5,-10.5,9.5,9.5,11.5,10.5,1.9,1.9,1.91,1.91,1.9,1.9,1.9,1.91,172.5,160.5,172.5,160.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91
2019-03-30,PA,CA,13,3,2,25,88,72,13,10,11,6,1.18,4.96,9,1.22,1.15,1.22,1.16,4.35,4.35,5.6,5.6,-29.5,-34.5,-29.5,-33.5,29.5,29.5,34.5,33.5,1.9,1.9,1.9,1.91,1.9,1.9,1.9,1.91,171.5,168.5,171.5,169.5,1.91,1.89,1.91,1.91,1.91,1.89,1.91,1.91
2019-03-30,ES,SK,5,15,2,25,65,76,9,11,10,16,1.36,3.21,8,1.28,1.28,1.38,1.38,3.75,3.2,3.75,3.2,-22.5,-22.5,-19.5,-19.5,22.5,19.5,22.5,19.5,1.9,1.9,1.91,1.91,1.9,1.91,1.9,1.91,179.5,177.5,179.5,177.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91
2019-03-29,SY,AD,16,1,2,25,62,88,8,14,12,16,1.77,2.05,8,1.75,1.72,1.8,1.8,2.1,2.05,2.15,2.05,-5.5,-5.5,-2.5,-2.5,5.5,2.5,5.5,2.5,1.9,1.9,1.91,1.91,1.9,1.9,1.9,1.91,166.5,162.5,166.5,163.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91
2019-03-28,RI,CW,14,4,2,25,66,110,10,6,17,8,1.9,1.91,8,1.8,1.8,2.05,1.95,2.02,1.8,2.02,1.9,-2.5,-2.5,2.5,1.5,2.5,-2.5,2.5,-1.5,1.91,1.91,1.91,1.87,1.91,1.91,1.91,1.95,174.5,172.5,174.5,172.5,1.91,1.89,1.91,1.91,1.91,1.87,1.91,1.91
2019-03-24,FR,NM,6,12,1,24,141,59,21,15,9,5,2.08,1.75,10,1.82,NA,NA,2.15,2,NA,NA,1.75,-2.5,NA,NA,4.5,2.5,NA,NA,-4.5,1.9,NA,NA,1.91,1.9,NA,NA,1.91,NA,NA,NA,176.5,NA,NA,NA,1.91,NA,NA,NA,1.91
2019-03-24,GW,ES,9,5,1,24,112,40,16,16,5,10,1.77,2.07,10,1.72,NA,NA,1.8,2.15,NA,NA,2.05,-5.5,NA,NA,-2.5,5.5,NA,NA,2.5,1.9,NA,NA,1.91,1.9,NA,NA,1.91,NA,NA,NA,180.5,NA,NA,NA,1.91,NA,NA,NA,1.91
2019-03-24,SK,GC,15,7,1,24,85,84,13,7,13,6,1.23,4.15,9,1.2,NA,NA,1.25,4.6,NA,NA,4.15,-29.5,NA,NA,-27.5,29.5,NA,NA,27.5,1.9,NA,NA,1.91,1.9,NA,NA,1.91,NA,NA,NA,179.5,NA,NA,NA,1.91,NA,NA,NA,1.91
2019-03-23,BL,WC,2,18,1,24,102,58,15,12,8,10,2.09,1.74,10,2.75,NA,NA,2.18,1.45,NA,NA,1.72,14.5,NA,NA,6.5,-14.5,NA,NA,-6.5,1.9,NA,NA,1.91,1.9,NA,NA,1.91,NA,NA,NA,186.5,NA,NA,NA,1.91,NA,NA,NA,1.91
2019-03-23,WB,SY,17,16,1,24,82,65,11,16,9,11,2.52,1.52,10,2.25,NA,NA,2.5,1.65,NA,NA,1.56,7.5,NA,NA,10.5,-7.5,NA,NA,-10.5,1.9,NA,NA,1.91,1.9,NA,NA,1.91,NA,NA,NA,175.5,NA,NA,NA,1.91,NA,NA,NA,1.91
2019-03-23,AD,HW,1,10,1,24,55,87,7,13,12,15,1.29,3.64,10,1.6,NA,NA,1.28,2.35,NA,NA,3.85,-9.5,NA,NA,-22.5,9.5,NA,NA,22.5,1.9,NA,NA,1.91,1.9,NA,NA,1.91,NA,NA,NA,185.5,NA,NA,NA,1.91,NA,NA,NA,1.91
2019-03-23,ME,PA,11,13,1,24,61,87,9,7,12,15,1.19,4.76,10,1.36,NA,NA,1.2,3.2,NA,NA,4.8,-18.5,NA,NA,-32.5,18.5,NA,NA,32.5,1.9,NA,NA,1.91,1.9,NA,NA,1.91,NA,NA,NA,181.5,NA,NA,NA,1.91,NA,NA,NA,1.91
2019-03-22,CW,GE,4,8,1,24,65,72,9,11,10,12,1.55,2.48,10,1.58,NA,NA,1.5,2.4,NA,NA,2.68,-9.5,NA,NA,-12.5,9.5,NA,NA,12.5,1.9,NA,NA,1.91,1.9,NA,NA,1.91,NA,NA,NA,181.5,NA,NA,NA,1.91,NA,NA,NA,1.91
2019-03-21,CA,RI,3,14,1,24,64,97,9,10,14,13,6.46,1.11,9,6.5,NA,NA,7.25,1.11,NA,NA,1.11,38.5,NA,NA,39.5,-38.5,NA,NA,-39.5,1.9,NA,NA,1.91,1.9,NA,NA,1.91,NA,NA,NA,188.5,NA,NA,NA,1.91,NA,NA,NA,1.91
2018-08-26,SK,NM,15,12,23,23,94,117,14,10,17,15,3.15,1.35,8,4,3.35,4,3.35,1.25,1.25,1.35,1.35,26.5,20.5,26.5,20.5,-26.5,-26.5,-20.5,-20.5,1.9,1.93,1.9,1.93,1.9,1.9,1.93,1.93,176.5,176.5,185.5,185.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
2018-08-26,ME,GW,11,9,23,23,102,57,15,12,8,9,1.45,2.68,8,1.65,1.42,1.65,1.48,2.25,2.25,2.9,2.75,-7.5,-16.5,-7.5,-16.5,7.5,7.5,16.5,16.5,1.9,1.9,1.9,1.93,1.9,1.9,1.93,1.93,180.5,177.5,180.5,177.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
2018-08-26,BL,WC,2,18,23,23,72,98,11,6,14,14,2.2,1.66,8,2.4,2.15,2.55,2.15,1.58,1.52,1.75,1.75,10.5,5.5,12.5,5.5,-10.5,-12.5,-5.5,-5.5,1.9,1.93,1.9,1.93,1.9,1.9,1.93,1.93,172.5,147.5,172.5,147.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
2018-08-25,CA,AD,3,1,23,23,61,165,8,13,26,9,5.25,1.14,8,7,5.2,8,5.2,1.1,1.08,1.18,1.18,44.5,32.5,47.5,32.5,-44.5,-47.5,-32.5,-32.5,1.9,1.93,1.9,1.93,1.9,1.9,1.93,1.93,177.5,177.5,182.5,180.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
2018-08-25,SY,HW,16,10,23,23,74,83,10,14,12,11,2.04,1.8,8,1.65,1.52,2.25,2.25,2.25,1.68,2.55,1.68,-7.5,-10.5,6.5,6.5,7.5,-6.5,10.5,-6.5,1.9,1.9,1.93,1.93,1.9,1.93,1.9,1.93,136.5,136.5,152.5,152.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
2018-08-25,FR,CW,6,4,23,23,67,76,9,13,11,10,5.15,1.15,8,4,4,5.6,5.6,1.25,1.16,1.25,1.16,25.5,25.5,34.5,33.5,-25.5,-34.5,-25.5,-33.5,1.9,1.9,1.93,1.93,1.9,1.9,1.9,1.93,170.5,170.5,176.5,176.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
2018-08-25,RI,WB,14,17,23,23,98,95,15,8,14,11,1.09,6.89,8,1.07,1.07,1.12,1.1,8.5,6.25,8.5,8,-46.5,-46.5,-36.5,-43.5,46.5,36.5,46.5,43.5,1.9,1.9,1.9,1.93,1.9,1.9,1.9,1.93,170.5,170.5,174.5,174.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
2018-08-25,GE,GC,8,7,23,23,142,40,22,10,5,10,1.01,14.79,8,1.01,1.01,1.01,1.01,21,21,21,21,-75.5,-77.5,-72.5,-77.5,75.5,72.5,77.5,77.5,1.9,1.93,1.93,1.93,1.9,1.93,1.93,1.93,178.5,178.5,181.5,179.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
